food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
30066.0,"Drink, Berzerker*",16 OZ,225.0,108,12g,7.1g,0.1g,37.3mg,79.9mg,5.7g,22.4g,0g,21.3g,17%,0%,10%,2%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, ","FAVORITE ICE CREAM FLAVORS (MINT CHIP ICE CREAM: milk, cream, skim milk, sugar, chocolate chips  (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated  coconut oil, cocoa, salt, soy lecithin, natural flavor), corn syrup,  natural flavor, cellulose gum, mono & diglycerides, yellow 5,  cookies & cream ice cream: milk, cream, skim milk, sugar, chocolate  cookies [sugar, enriched wheat flour (wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folate), partially hydrogenated  soybean and cottonseed oils, cocoa processed with alkali, high fructose  corn syrup, corn flour, corn starch, chocolate, baking soda, salt,  natural and artificial flavor, soy lecithin], corn syrup, natural  flavor, cellulose gum, mono and diglycerides, guar gum, carrageenan,  annatto color, dextrose. CHOCOLATE ICE CREAM: milk, cream, skim milk, sugar, cocoa processed with alkali, cellulose gum, mono and diglycerides, guar gum, carrageenan,  dextrose. VANILLA ICE CREAM:milk, cream, sugar, skim milk, corn syrup, natural  flavor, cellulose gum, mono and diglycerides, ground vanilla beans, guar  gum, carrageenan,dextrose. STRAWBERRY ICE CREAM: milk, cream, skim milk, sugar, strawberries,  strawberry puree, guar gum, carob bean gum, citric acid, carrageenan,  cellulose gum, natural flavor, mono and diglycerides, dextrose, blue #1,  red #40.), WHOLE MILK (milk, vitamin D3 added)"
30067.0,"Drink, Cyclone*",16 OZ,589.0,274,30.4g,17.2g,0.1g,74.7mg,226.3mg,12.4g,64.6g,0.9g,56.8g,30%,4%,19%,4%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Peanuts, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, peanuts, gluten, ","FAVORITE ICE CREAM FLAVORS (MINT CHIP ICE CREAM: milk, cream, skim milk, sugar, chocolate chips  (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated  coconut oil, cocoa, salt, soy lecithin, natural flavor), corn syrup,  natural flavor, cellulose gum, mono & diglycerides, yellow 5,  cookies & cream ice cream: milk, cream, skim milk, sugar, chocolate  cookies [sugar, enriched wheat flour (wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folate), partially hydrogenated  soybean and cottonseed oils, cocoa processed with alkali, high fructose  corn syrup, corn flour, corn starch, chocolate, baking soda, salt,  natural and artificial flavor, soy lecithin], corn syrup, natural  flavor, cellulose gum, mono and diglycerides, guar gum, carrageenan,  annatto color, dextrose. CHOCOLATE ICE CREAM: milk, cream, skim milk, sugar, cocoa processed with alkali, cellulose gum, mono and diglycerides, guar gum, carrageenan,  dextrose. VANILLA ICE CREAM:milk, cream, sugar, skim milk, corn syrup, natural  flavor, cellulose gum, mono and diglycerides, ground vanilla beans, guar  gum, carrageenan,dextrose. STRAWBERRY ICE CREAM: milk, cream, skim milk, sugar, strawberries,  strawberry puree, guar gum, carob bean gum, citric acid, carrageenan,  cellulose gum, natural flavor, mono and diglycerides, dextrose, blue #1,  red #40.), WHOLE MILK (milk, vitamin D3 added), REESE'S PIECES (sugar; partially defatted peanuts; hydrogenated vegetable oils (palm kernel and soybean oil); corn syrup; dextrose; contains 2% or less of: palm kernel oil; artificial color (yellow 5 lake; yellow 6 lake; red 40 lake; blue 1 lake); salt; resinous glaze; lecithin (soy); modified cornstarch; vanillin (artificial flavor); carnauba wax; milk  allergy information; gluten free confection), CHOCOLATE COOKIE CRUMBLES (unbleached enriched flour (wheat flour, niacin, reduced iron,  thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, palm and /or canola oil, cocoa (processed with alkali), high fructose corn syrup, leavening (baking soda and/or calcium phosphate), cornstarch, salt, soy lecithin, vanillin - an artificial flavor, chocolate.  contains: wheat, soy )"
30068.0,"Malt, Average*",16 OZ,449.0,216,24g,14.2g,0.1g,74.7mg,142.5mg,10.1g,45.9g,0g,43.4g,29%,0%,19%,4%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, ","FAVORITE ICE CREAM FLAVORS (MINT CHIP ICE CREAM: milk, cream, skim milk, sugar, chocolate chips  (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated  coconut oil, cocoa, salt, soy lecithin, natural flavor), corn syrup,  natural flavor, cellulose gum, mono & diglycerides, yellow 5,  cookies & cream ice cream: milk, cream, skim milk, sugar, chocolate  cookies [sugar, enriched wheat flour (wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folate), partially hydrogenated  soybean and cottonseed oils, cocoa processed with alkali, high fructose  corn syrup, corn flour, corn starch, chocolate, baking soda, salt,  natural and artificial flavor, soy lecithin], corn syrup, natural  flavor, cellulose gum, mono and diglycerides, guar gum, carrageenan,  annatto color, dextrose. CHOCOLATE ICE CREAM: milk, cream, skim milk, sugar, cocoa processed with alkali, cellulose gum, mono and diglycerides, guar gum, carrageenan,  dextrose. VANILLA ICE CREAM:milk, cream, sugar, skim milk, corn syrup, natural  flavor, cellulose gum, mono and diglycerides, ground vanilla beans, guar  gum, carrageenan,dextrose. STRAWBERRY ICE CREAM: milk, cream, skim milk, sugar, strawberries,  strawberry puree, guar gum, carob bean gum, citric acid, carrageenan,  cellulose gum, natural flavor, mono and diglycerides, dextrose, blue #1,  red #40.), WHOLE MILK (milk, vitamin D3 added)"
30069.0,"Milkshake, Average*",16 OZ,449.0,216,24g,14.2g,0.1g,74.7mg,142.5mg,10.1g,45.9g,0g,43.4g,29%,0%,19%,4%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, ","FAVORITE ICE CREAM FLAVORS (MINT CHIP ICE CREAM: milk, cream, skim milk, sugar, chocolate chips  (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated  coconut oil, cocoa, salt, soy lecithin, natural flavor), corn syrup,  natural flavor, cellulose gum, mono & diglycerides, yellow 5,  cookies & cream ice cream: milk, cream, skim milk, sugar, chocolate  cookies [sugar, enriched wheat flour (wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folate), partially hydrogenated  soybean and cottonseed oils, cocoa processed with alkali, high fructose  corn syrup, corn flour, corn starch, chocolate, baking soda, salt,  natural and artificial flavor, soy lecithin], corn syrup, natural  flavor, cellulose gum, mono and diglycerides, guar gum, carrageenan,  annatto color, dextrose. CHOCOLATE ICE CREAM: milk, cream, skim milk, sugar, cocoa processed with alkali, cellulose gum, mono and diglycerides, guar gum, carrageenan,  dextrose. VANILLA ICE CREAM:milk, cream, sugar, skim milk, corn syrup, natural  flavor, cellulose gum, mono and diglycerides, ground vanilla beans, guar  gum, carrageenan,dextrose. STRAWBERRY ICE CREAM: milk, cream, skim milk, sugar, strawberries,  strawberry puree, guar gum, carob bean gum, citric acid, carrageenan,  cellulose gum, natural flavor, mono and diglycerides, dextrose, blue #1,  red #40.), WHOLE MILK (milk, vitamin D3 added)"
30073.0,"Cafe Aulait, Grande",1 GRANDE,131.0,41,4.6g,2.6g,0.1g,16.5mg,117.2mg,9g,13.5g,0g,13.5g,32%,0%,10%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","Brewed Coffee (WATER), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30074.0,"Cafe Aulait, Short",1 SHORT,72.0,23,2.5g,1.5g,0.1g,9.1mg,64.8mg,5g,7.4g,0g,7.4g,18%,0%,6%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","Brewed Coffee (WATER), WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.)"
30075.0,"Cafe Aulait, Tall",1 TALL,101.0,32,3.5g,2g,0.1g,12.8mg,90.6mg,7g,10.4g,0g,10.4g,25%,0%,8%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","Brewed Coffee (WATER), WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.)"
30076.0,"Cappuccino Flavored, Grande",1 GRANDE,257.0,37,4.1g,2.3g,0.1g,14.7mg,103.9mg,8g,48.2g,0g,48.2g,29%,0%,9%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30077.0,"Cappuccino Flavored, Short",1 SHORT,142.0,23,2.5g,1.5g,0.1g,9.1mg,64.8mg,5g,25.3g,0g,25.3g,18%,0%,6%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30078.0,"Cappuccino Flavored, Tall",1 TALL,201.0,30,3.3g,1.9g,0.1g,12.1mg,85.6mg,6.6g,36.9g,0g,36.9g,24%,0%,7%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30079.0,"Cappuccino, Grande",1 GRANDE,145.0,46,5.1g,2.9g,0.2g,18.3mg,129.7mg,9.9g,14.9g,0g,14.9g,36%,1%,11%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.)"
30080.0,"Cappuccino, Short",1 SHORT,87.0,28,3.1g,1.8g,0.1g,11mg,78.1mg,6g,9g,0g,9g,22%,0%,7%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30081.0,"Cappucicno, Tall",1 TALL,74.0,36,4g,2.3g,0.1g,12.2mg,52.5mg,3.8g,5.9g,0g,5.9g,14%,0%,4%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added)"
30082.0,Caramel Jitterbug,2 OZ,350.0,21,2.4g,1.4g,0g,7.1mg,153.4mg,0g,79.7g,0g,50g,0%,0%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Soybeans, Gluten","milk, cream, soy, ","CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), CARAMEL ITALIAN SYRUP (pure cane sugar, water, natural and artificial flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30083.0,"Caramel Macchiato, Grande",1 GRANDE,438.0,59,6.6g,3.5g,0.2g,22mg,231.8mg,12g,83.3g,0g,69.1g,43%,1%,13%,0%,breakfast & lunch & dinner,Deets,"Milk, Soybeans, Gluten","milk, cream, soy, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy)"
30084.0,"Caramel Macchiato, Short",1 SHORT,295.0,36,4g,2.1g,0.1g,12.8mg,166.9mg,7g,57.9g,0g,43.6g,25%,0%,8%,0%,breakfast & lunch & dinner,Deets,"Milk, Soybeans, Gluten","milk, cream, soy, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30085.0,"Caramel Macchiato, Tall",1 TALL,366.0,48,5.3g,2.8g,0.1g,17.4mg,199.3mg,9.5g,70.6g,0g,56.3g,34%,0%,11%,0%,breakfast & lunch & dinner,Deets,"Milk, Soybeans, Gluten","milk, cream, soy, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color), CARAMEL SAUCE (corn syrup, water, sweetened condensed milk (condensed milk, sugar),  high fructose corn syrup, water, less than 2% of: sugar, modified corn starch, butter (cream, salt), disodium phosphate, salt, soy lecithin, xanthan gum, pectin, molasses, caramel color, barley malt extract, natural and artificial flavors.  contains: milk, soy)"
30086.0,"Chai, Grande",1 GRANDE,340.0,46,5.1g,2.9g,0.2g,18.3mg,149.7mg,9.9g,62.5g,0g,60g,36%,1%,11%,0%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.)"
30087.0,"Chai, Short",1 SHORT,205.0,28,3.1g,1.8g,0.1g,11mg,90.2mg,6g,37.5g,0g,36g,22%,0%,7%,0%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30088.0,"Chai, Tall",1 TALL,272.0,37,4.1g,2.3g,0.1g,14.7mg,119.9mg,8g,49.9g,0g,47.9g,29%,0%,9%,0%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, ","VANILLA CHAI TEA (water, organic evaporated cane juice, organic black tea, organic  vanilla, organic spices, honey, citric acid, organic ginger and natural  flavors), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30092.0,"Hot Cocoa,  Grande w/Marshmallows & Whipped cream",1 GRANDE,756.0,141,15.7g,9.1g,0.4g,58.3mg,859.5mg,45.9g,113.1g,2.8g,101.4g,156%,9%,14%,8%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","WHOLE MILK (milk, vitamin D3 added), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. ), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30093.0,"Hot Cocoa, Short w/Marshmallows & Whipped cream",1 SHORT,447.0,83,9.2g,5.5g,0.2g,34.1mg,454.2mg,24.2g,69.9g,1.4g,60.7g,81%,5%,8%,4%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","WHOLE MILK (milk, vitamin D3 added), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. ), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30094.0,"Hot Cocoa, Tall w/Marshmallows & Whipped cream",1 TALL,599.0,111,12.3g,7.1g,0.3g,45.2mg,656.8mg,35g,91.3g,2.1g,80.8g,119%,7%,11%,6%,breakfast & lunch & dinner,Deets,"Milk, Gluten","milk, cream, ","WHOLE MILK (milk, vitamin D3 added), Cocoa Mix for Hot Cocoa (NONFAT MILK SOLIDS (nonfat dry milk, vitamin a palmitate, vitamin d3  contains: milk ), CONFECTIONERS SUGAR (cane sugar, cornstarch ), COCOA (cocoa, silicon dioxide (free-flow agent). ), SALT (salt, calcium silicate, dextrose, potassium iodide.)), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. ), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30095.0,"Italian Steamer, Grande",1 GRANDE,373.0,73,8.1g,4.7g,0.2g,29.3mg,207.8mg,15.9g,60.2g,0g,60.2g,57%,1%,18%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30096.0,"Italian Steamer, Short",1 SHORT,200.0,41,4.6g,2.6g,0.1g,16.5mg,117.2mg,9g,31.3g,0g,31.3g,32%,0%,10%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30097.0,"Italian Steamer, Tall",1 TALL,288.0,58,6.4g,3.7g,0.2g,23.1mg,163.8mg,12.6g,45.9g,0g,45.9g,45%,1%,14%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30098.0,"Latte Flavored, Grande",1 GRANDE,330.0,60,6.6g,3.8g,0.2g,23.8mg,168.8mg,12.9g,55.7g,0g,55.7g,47%,1%,15%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30099.0,"Latte Flavored, Short",1 SHORT,186.0,37,4.1g,2.3g,0.1g,14.7mg,103.9mg,8g,29.8g,0g,29.8g,29%,0%,9%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30100.0,"Latte Flavored, Tall",1 TALL,259.0,49,5.4g,3.1g,0.2g,19.5mg,138mg,10.6g,42.9g,0g,42.9g,38%,1%,12%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30101.0,"Latte, Grande",1 GRANDE,217.0,69,7.6g,4.4g,0.2g,27.4mg,194.5mg,14.9g,22.3g,0g,22.3g,54%,1%,17%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30102.0,"Latte, Short",1 SHORT,131.0,41,4.6g,2.6g,0.1g,16.5mg,117.2mg,9g,13.5g,0g,13.5g,32%,0%,10%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30103.0,"Latte, Tall",1 TALL,175.0,55,6.1g,3.5g,0.2g,22mg,156.3mg,12g,17.9g,0g,17.9g,43%,1%,13%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added)"
30104.0,Mocha Jitterbug,2 OZ,282.0,13,1.4g,1.4g,0g,7.1mg,27.1mg,0g,63.7g,1.8g,55.5g,0%,0%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Gluten","cream, milk, ","CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. ), WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk ), CARAMEL ITALIAN SYRUP (pure cane sugar, water, natural and artificial flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30105.0,"Mocha Latte, Grande",1 GRANDE,369.0,60,6.6g,3.8g,0.2g,23.8mg,195.9mg,12.9g,62.8g,1.8g,55.6g,47%,1%,15%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","WHOLE MILK (milk, vitamin D3 added), SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30106.0,"Mocha Latte, Short",1 SHORT,205.0,37,4.1g,2.3g,0.1g,14.7mg,117.3mg,8g,33.3g,0.9g,29.7g,29%,0%,9%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30107.0,"Mocha Latte, Tall",1 TALL,289.0,49,5.4g,3.1g,0.2g,19.5mg,158.2mg,10.6g,48.2g,1.4g,42.8g,38%,1%,12%,0%,breakfast & lunch & dinner,Deets,Milk,"milk, ","SKIM MILK (fat free milk, vitamin a palmitate, vitamin d3.), WHOLE MILK (milk, vitamin D3 added), CHOCOLATE SYRUP (high fructose corn syrup, corn syrup, water, cocoa, sugar, contains 2% or less of potassium sorbate (preservative), salt, mono- and diglycerides, xanthan gum, polysorbate 60, vanillin, artificial flavor. )"
30108.0,"Soy Cafe Aulait, Grande",1 GRANDE,106.0,34,3.7g,0.5g,0g,0mg,100.9mg,6.4g,9.6g,1.1g,7.4g,48%,6%,11%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","Brewed Coffee (WATER), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30109.0,"Soy Cafe Aulait, Short",1 SHORT,59.0,19,2.1g,0.3g,0g,0mg,56mg,3.5g,5.3g,0.6g,4.1g,27%,4%,6%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","Brewed Coffee (WATER), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30110.0,"Soy Cafe Aulait, Tall",1 TALL,83.0,26,2.9g,0.4g,0g,0mg,78.6mg,5g,7.5g,0.8g,5.8g,37%,5%,8%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","Brewed Coffee (WATER), VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. )"
30111.0,"Soy Cappuccino Flavored, Grande",1 GRANDE,236.0,30,3.3g,0.5g,0g,0mg,89.8mg,5.7g,44.8g,0.9g,42.9g,43%,6%,9%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
30112.0,"Soy Cappuccino Flavored, Short",1 SHORT,128.0,19,2.1g,0.3g,0g,0mg,56mg,3.5g,23.2g,0.6g,22g,27%,4%,6%,0%,breakfast & lunch & dinner,Deets,"Tree Nuts, Soybeans","soy, milk, ","VANILLA SOY MILK (soymilk (filtered water, whole soybeans), cane sugar, natural flavor, sea salt, carrageenan, calcium carbonate, vitamin a palmitate, zinc gluconate, vitamin d2, riboflavin (b2), vitamin b12. contains: soy  produced in a facility that also processes almond and coconut. silk employs stringent allergen quality control procedures in all of our manufacturing facilities. ), VANILLA SYRUP (pure cane sugar, water, natural vanilla extract with other natural flavor, sodium benzoate and potassium sorbate (preservatives), citric acid, caramel color)"
